MovieID,mean,count
1265,3.953028972783143,2278
1266,4.0902708124373115,997
1267,4.333333333333333,765
1268,3.4858044164037856,317
1269,4.168154761904762,672
1270,3.9903213317847466,2583
1271,3.806070826306914,593
1272,4.266666666666667,645
1273,3.9657534246575343,146
1274,3.933628318584071,452
1275,3.8461538461538463,741
1276,4.253763440860215,930
1277,3.884297520661157,363
1278,4.250628667225482,1193
1279,3.747422680412371,194
1280,4.1732851985559565,277
1281,4.032407407407407,216
1282,3.904559915164369,943
1283,4.1786600496277915,403
1284,4.312384473197782,541
1285,3.8156911581569117,803
1286,3.585964912280702,285
1287,4.110795454545454,704
1288,4.179785330948121,1118
1289,3.9725274725274726,182
1290,3.591304347826087,230
1291,4.133292383292384,1628
1292,4.013536379018612,591
1293,4.141579731743666,671
1294,4.124658780709736,1099
1295,3.5676691729323307,266
1296,3.9964285714285714,560
1297,3.7081447963800906,442
1298,3.640826873385013,387
1299,4.248633879781421,732
1300,4.1454545454545455,330
1301,3.9758713136729225,373
1302,3.9114583333333335,768
1303,4.129032258064516,310
1304,4.215644820295983,1419
1305,3.793388429752066,121
1306,3.6029411764705883,136
1307,4.073341836734694,1568
1310,3.558139534883721,43
1311,1.0,7
1312,3.2413793103448274,29
1313,2.1538461538461537,13
1315,2.3333333333333335,3
1316,4.0,1
1317,3.175,40
1320,3.037837837837838,925
1321,3.7522768670309654,549
1322,1.71875,32
1323,1.372093023255814,43
1324,1.6818181818181819,22
1325,1.6521739130434783,23
1326,2.107142857142857,56
1327,2.9380281690140846,355
1328,1.84,25
1329,2.6666666666666665,36
1330,3.0,116
1331,3.18,50
1332,2.911764705882353,102
1333,3.882673942701228,733
1334,3.136094674556213,338
1335,1.7142857142857142,21
1336,2.2363636363636363,55
1337,3.5625,64
1339,3.34375,672
1340,3.912037037037037,216
1341,2.849056603773585,53
1342,2.904580152671756,262
1343,3.671033478893741,687
1344,3.9224376731301938,361
1345,3.6049382716049383,567
1346,3.1839080459770117,174
1347,3.4855875831485585,451
1348,3.991596638655462,238
1349,3.0714285714285716,14
1350,3.6234718826405867,409
1351,3.4,35
1352,2.851063829787234,94
1353,3.0851063829787235,188
1354,3.8239700374531833,267
1355,2.961038961038961,77
1356,3.7091603053435116,1310
1357,3.8065693430656933,548
1358,4.208156329651657,1177
1359,2.4774774774774775,222
1360,3.5,2
1361,4.213836477987422,159
1362,4.03,100
1363,2.9732142857142856,112
1364,3.5,2
1365,3.8448275862068964,58
1366,3.185185185185185,108
1367,3.0467032967032965,364
1369,3.8,5
1370,3.541850220264317,1135
1371,3.1363636363636362,792
1372,3.4095904095904097,1001
1373,2.7487765089722673,613
1374,3.880524861878453,1448
1375,3.353829557713053,927
1376,3.6563055062166963,1126
1377,2.9767216294859358,1031
1378,3.4181494661921707,562
1379,2.907859078590786,369
1380,3.5777233782129745,817
1381,1.9636963696369636,303
1382,2.779527559055118,127
1383,1.5454545454545454,11
1384,3.8333333333333335,6
1385,3.2689804772234274,461
1386,1.0,1
1387,4.089569829110195,1697
1388,2.5891891891891894,370
1389,1.8523809523809525,210
1390,3.1983471074380163,121
1391,2.9003724394785846,1074
1392,3.73972602739726,219
1393,3.7590539541759056,1353
1394,4.02092050209205,1434
1395,3.3254237288135595,295
1396,3.7277726856095326,1091
1397,3.6507936507936507,63
1398,3.1904761904761907,63
1399,3.201923076923077,104
1401,3.506172839506173,162
1404,3.1447368421052633,76
1405,3.04,475
1406,3.4583333333333335,24
1407,3.5756207674943568,886
1408,3.8133333333333335,975
1409,3.0535714285714284,392
1410,2.8666666666666667,90
1411,3.9581151832460733,382
1412,3.9,20
1413,3.38,50
1414,3.5952380952380953,168
1415,3.5555555555555554,36
1416,3.25531914893617,282
1417,2.7674418604651163,43
1419,3.963235294117647,136
1420,4.0,7
1421,3.0454545454545454,22
1422,3.0249110320284696,281
1423,4.357142857142857,14
1425,3.2916666666666665,168
1426,2.5217391304347827,23
1427,2.2941176470588234,51
1428,3.25,52
1429,3.3063973063973062,297
1430,1.0,1
1431,2.5474137931034484,232
1432,2.77,100
1433,1.8,5
1434,4.0,2
1436,2.888888888888889,9
1437,3.0952380952380953,21
1438,2.8161993769470404,321
1439,2.347826086956522,46
1440,2.765432098765432,81
1441,3.444906444906445,481
1442,3.0985915492957745,71
1444,3.375,8
1445,2.173076923076923,156
1446,4.052910052910053,189
1447,3.36734693877551,49
1449,4.147186147186147,462
1450,3.7857142857142856,14
1453,2.4324324324324325,148
1454,3.158536585365854,82
1455,2.772727272727273,22
1456,2.359375,64
1457,3.1090225563909772,266
1458,2.8333333333333335,24
1459,3.357894736842105,380
1460,2.6808510638297873,94
1461,2.574074074074074,216
1463,3.0294117647058822,34
1464,3.3517241379310345,145
1465,3.492063492063492,126
1466,3.7955493741307373,719
1468,2.5625,144
1470,4.0,1
1471,3.4,5
1472,3.25,48
1473,2.825,40
1474,2.335616438356164,146
1475,3.1481481481481484,81
1476,3.4869739478957915,499
1477,3.4444444444444446,27
1479,3.197158081705151,563
1480,3.279245283018868,265
1482,3.3333333333333335,63
1483,2.7588652482269502,141
1484,3.7016129032258065,124
1485,3.5,666
1486,3.142857142857143,7
1487,3.067901234567901,162
1488,2.857638888888889,288
1489,2.5675675675675675,37
1490,1.8076923076923077,26
1493,3.2941176470588234,17
1494,2.473684210526316,19
1495,1.3181818181818181,44
1496,3.16,25
1497,2.0833333333333335,48
1498,3.1374045801526718,131
1499,2.200501253132832,399
1500,3.813380281690141,1136
1501,2.611111111111111,18
1502,3.076923076923077,13
1503,2.317241379310345,145
1504,3.5,16
1507,3.3333333333333335,42
1508,3.3055555555555554,36
1509,3.6666666666666665,21
1510,2.5,2
1511,3.5833333333333335,24
1513,3.0463576158940397,755
1514,2.7142857142857144,7
1515,2.5580110497237567,181
1516,3.6538461538461537,52
1517,3.7103734439834026,1205
1518,3.42090395480226,354
1519,3.3333333333333335,6
1520,2.466666666666667,15
1522,2.4285714285714284,7
1523,2.6315789473684212,57
1525,2.090909090909091,44
1526,2.465909090909091,88
1527,3.6405228758169934,1377
1528,2.0,2
1529,3.225806451612903,31
1531,3.6363636363636362,11
1532,2.6666666666666665,6
1533,3.875,24
1534,3.6666666666666665,6
1535,3.4854368932038833,103
1537,4.137142857142857,350
1538,1.6666666666666667,6
1539,2.8181818181818183,11
1541,3.1,240
1542,3.542016806722689,238
1543,3.2857142857142856,7
1544,3.036653386454183,1255
1545,4.068493150684931,73
1546,3.816326530612245,49
1547,3.324324324324324,37
1548,2.5,2
1549,2.6842105263157894,19
1550,2.704225352112676,71
1551,2.8333333333333335,36
1552,3.2662473794549265,954
1553,2.75,4
1554,3.4782608695652173,138
1555,3.0,2
1556,1.8719346049046321,367
1558,1.5,2
1561,3.25,4
1562,2.257425742574257,606
1563,3.6,40
1564,3.8333333333333335,36
1565,3.0,17
1566,3.279317697228145,469
1567,3.4444444444444446,9
1569,3.428048780487805,820
1570,3.3043478260869565,23
1571,3.9555555555555557,45
1572,3.730769230769231,26
1573,3.4011259676284307,1421
1574,2.8666666666666667,15
1575,3.142857142857143,14
1579,3.0,1
1580,3.739952718676123,2538
1581,2.847457627118644,59
1582,3.1666666666666665,60
1583,2.7777777777777777,27
1584,3.768451519536903,1382
1585,3.2142857142857144,28
1586,3.0520646319569122,557
1587,3.4213286713286712,572
1588,3.083044982698962,289
1589,3.3597560975609757,492
1590,2.5180722891566263,498
1591,2.6210526315789475,475
1592,2.4910714285714284,112
1593,2.8641975308641974,162
1594,3.778501628664495,307
1595,1.7384615384615385,65
1596,3.46875,32
1597,3.405672009864365,811
1598,2.7117117117117115,111
1599,1.6417910447761195,67
1600,2.869047619047619,84
1601,2.72,75
1602,2.116279069767442,43
1603,2.925287356321839,348
1604,2.753846153846154,65
1605,2.659090909090909,88
1606,2.3394495412844036,109
1608,3.5882899628252787,1076
1609,2.7454545454545456,55
1610,4.052058111380146,1652
1611,3.3516949152542375,236
1612,3.327272727272727,55
1613,2.9,30
1614,3.2803738317757007,428
1615,3.6211453744493394,227
1616,3.0936708860759494,395
1617,4.219405594405594,2288
1619,3.4281767955801103,362
1620,3.3367088607594937,395
1621,3.2823529411764705,85
1622,2.4,5
1623,2.2109375,128
1624,2.72,50
1625,3.9138321995464853,882
1626,2.5185185185185186,81
1627,3.076,250
1629,3.018348623853211,109
1630,2.0,1
1631,3.5918367346938775,49
1632,2.45,20
1633,3.661654135338346,266
1635,3.8007889546351086,507
1636,2.4,5
1639,3.7784679089026914,966
1640,2.5357142857142856,84
1641,3.872393661384487,1199
1642,3.054054054054054,74
1643,3.8754716981132074,265
1644,2.6315789473684212,475
1645,3.4358353510895885,826
1646,2.8181818181818183,88
1647,2.8777777777777778,90
1648,3.4742268041237114,194
1649,3.8518518518518516,189
1650,3.34,50
1651,2.8823529411764706,17
1652,3.25,4
1653,3.711234911792015,1077
1654,3.310344827586207,87
1655,2.4285714285714284,77
1656,3.2142857142857144,14
1657,3.5,20
1658,3.1724137931034484,116
1659,2.857142857142857,7
1660,3.569832402234637,179
1661,3.1931818181818183,88
1662,2.65,20
1663,3.8391891891891894,740
1664,4.2,5
1665,2.685,200
1666,2.6,20
1667,2.7787610619469025,113
1668,2.5384615384615383,39
1669,3.4594594594594597,37
1670,3.5,82
1671,3.1818181818181817,22
1672,3.5700934579439254,321
1673,3.769503546099291,1128
1674,3.9961759082217974,1046
1675,3.090909090909091,11
1676,3.1332760103181427,1163
1677,2.7567567567567566,37
1678,3.829113924050633,474
1679,1.9583333333333333,24
1680,3.790948275862069,464
1681,2.1791044776119404,134
1682,3.861691542288557,1005
1683,3.761467889908257,218
1684,3.7241379310344827,58
1685,3.5,6
1686,3.1559633027522938,109
1687,3.077151335311573,337
1688,3.5032894736842106,304
1689,3.1547619047619047,252
1690,2.958921694480103,779
1692,2.55,20
1693,3.717948717948718,351
1694,3.7261146496815285,471
1695,3.6875,32
1696,3.5714285714285716,28
1699,3.503225806451613,155
1701,3.415492957746479,284
1702,2.552980132450331,302
1703,2.935483870967742,62
1704,4.176356589147287,1548
1707,1.8766233766233766,154
1709,2.0,1
1711,3.2531847133757963,628
1713,3.0432900432900434,231
1714,2.0,1
1715,3.0,13
1717,2.975824175824176,455
1718,2.5714285714285716,7
1719,4.044619422572178,381
1720,1.2857142857142858,7
1721,3.5834411384217333,1546
1722,3.4419953596287702,862
1724,3.0,1
1725,3.739130434782609,23
1726,2.7737226277372264,137
1727,3.2285714285714286,210
1728,3.3181818181818183,22
1729,3.6892265193370166,724
1730,3.727272727272727,176
1731,1.875,64
1732,3.7383773928896993,1097
1733,3.1097560975609757,82
1734,3.825870646766169,201
1735,3.2015209125475286,263
1739,1.3617021276595744,47
1741,4.0,5
1743,3.909090909090909,11
1744,2.675324675324675,77
1746,2.7636363636363637,55
1747,3.4895259095920617,907
1748,3.822654462242563,874
1749,3.4,10
1750,2.1904761904761907,63
1752,2.6553398058252426,206
1753,3.202020202020202,198
1754,3.38659793814433,388
1755,3.533333333333333,30
1756,2.549019607843137,51
1758,3.65,100
1759,3.980392156862745,51
1760,1.8736842105263158,190
1762,2.73568281938326,227
1764,3.0,1
1767,3.0,26
1769,3.1379310344827585,319
1770,3.473684210526316,19
1771,2.6382978723404253,47
1772,2.4304347826086956,230
1773,2.5,2
1777,3.4895489548954894,909
1779,2.6635859519408505,541
1780,4.125,8
1782,2.5,8
1783,2.9272727272727272,220
1784,3.9501404494382024,1424
1785,3.388888888888889,180
1787,3.5,2
1788,3.956043956043956,91
1791,2.9622641509433962,53
1792,3.171875,448
1793,2.3846153846153846,13
1794,3.4304635761589406,151
1795,4.5,2
1796,2.4,5
1797,4.005988023952096,167
1798,2.5714285714285716,42
1799,3.4131455399061035,213
1801,3.0434782608695654,391
1804,3.033613445378151,119
1805,3.4456869009584663,626
1806,2.892857142857143,168
1807,3.411764705882353,17
1809,3.8055555555555554,36
1810,3.558073654390935,353
1811,3.6923076923076925,13
1812,3.477272727272727,44
1814,3.36,25
1815,2.0,1
1816,2.9603960396039604,101
1817,3.0,12
1820,2.0,1
1821,3.1943127962085307,211
1822,2.0476190476190474,21
1824,3.3653846153846154,104
1825,2.6666666666666665,33
1826,1.55,40
1827,4.0,102
1829,3.0,37
1830,5.0,1
1831,2.5847076461769114,667
1832,4.0,1
1833,3.003787878787879,264
1834,3.9391480730223125,493
1835,3.289617486338798,366
1836,3.311111111111111,135
1837,2.6875,64
1839,2.260869565217391,69
1840,3.38125,160
1841,2.9473684210526314,95
1842,4.0,2
1843,3.0,1
1844,3.8620689655172415,29
1845,3.750830564784053,301
1846,3.25,20
1848,3.0451977401129944,177
1849,2.5714285714285716,7
1850,2.8461538461538463,13
1851,4.0,2
1852,2.0,1
1853,2.0,17
1854,3.0208333333333335,48
1855,2.3981481481481484,108
1856,3.0555555555555554,72
1857,3.0833333333333335,24
1858,3.2674418604651163,172
1859,3.53125,32
1860,3.772727272727273,44
1861,3.3333333333333335,3
1862,2.0505050505050506,198
1863,2.2183098591549295,142
1864,2.727272727272727,11
1865,3.5555555555555554,54
1866,3.0899470899470898,189
1867,2.4210526315789473,38
1868,2.0,2
1869,2.3137254901960786,51
1870,3.513888888888889,72
1871,4.0,4
1872,3.2,10
1873,3.7606177606177607,259
1874,3.3703703703703702,27
1875,3.402439024390244,164
1876,3.166480446927374,895
1877,2.5,4
1878,2.0,11
1879,3.909090909090909,22
1880,3.423076923076923,26
1881,2.7794117647058822,68
1882,2.3246492985971945,499
1883,3.4352409638554215,664
1884,3.3456375838926173,298
1885,3.692434210526316,608
1886,2.75,4
1887,2.4833333333333334,60
1888,2.994832041343669,387
1889,3.877551020408163,49
1890,2.4285714285714284,7
1891,1.8888888888888888,9
1892,3.371571072319202,401
1893,3.761904761904762,21
1894,2.910828025477707,471
1895,3.238562091503268,306
1896,3.106382978723404,47
1897,3.5037593984962405,133
1898,3.642857142857143,14
1899,3.2,10
1900,4.163934426229508,61
1901,4.0,5
1902,3.1,30
1903,3.3333333333333335,6
1904,3.4867256637168142,113
1905,1.5,2
1906,3.21875,32
1907,3.742857142857143,490
1908,3.0,1
1909,3.4929718875502007,996
1910,3.7560975609756095,41
1911,2.9297912713472485,527
1912,3.797356828193833,908
1913,3.8263473053892216,167
1914,3.8091397849462365,372
1915,4.0,1
1916,3.505649717514124,354
1917,3.191891891891892,1110
1918,3.14050822122571,669
1919,3.1724137931034484,116
1920,2.8104395604395602,364
1921,3.7911908646003263,613
1922,3.423076923076923,52
1923,3.9044493070751276,1371
1924,2.6345381526104417,249
1925,3.888888888888889,45
1926,3.1875,32
1927,4.1940298507462686,268
1928,3.3793103448275863,29
1929,3.7857142857142856,84
1930,3.0,5
1931,4.0311111111111115,225
1932,3.2777777777777777,36
1933,3.380952380952381,21
1934,4.012987012987013,77
1935,4.02803738317757,107
1936,3.8780487804878048,82
1937,3.7301587301587302,63
1938,3.9098360655737703,122
1939,4.122881355932203,236
1940,3.89010989010989,91
1941,3.8053097345132745,113
1942,4.033613445378151,119
1943,3.278688524590164,61
1944,4.096153846153846,364
1945,4.269749518304431,519
1946,3.975609756097561,205
1947,4.057818659658344,761
1948,3.8585858585858586,198
1949,4.232876712328767,219
1950,4.129310344827586,348
1951,3.6948356807511735,213
1952,4.113122171945701,663
1953,4.098722415795587,861
1954,3.9433126660761735,1129
1955,3.7964601769911503,452
1956,3.990138067061144,507
1957,3.7965299684542586,634
1958,3.607547169811321,530
1959,3.6533546325878596,626
1960,3.9764150943396226,636
1961,4.053383458646617,1330
1962,3.8773006134969323,652
1963,4.051587301587301,252
1964,3.80794701986755,302
1965,3.6830892143808254,751
1966,3.6464646464646466,198
1967,3.637184115523466,554
1968,3.8797920727745288,1539
1969,2.321167883211679,274
1970,2.6417910447761193,268
1971,2.239669421487603,242
1972,1.995,200
1973,2.181395348837209,215
1974,3.0410094637223977,317
1975,2.426900584795322,171
1976,1.979899497487437,199
1977,2.1775147928994083,169
1978,2.0789473684210527,114
1979,2.1785714285714284,112
1980,2.1538461538461537,91
1981,1.8383838383838385,99
1982,3.7134387351778657,506
1983,2.753846153846154,195
1984,2.0952380952380953,105
1985,2.4108527131782944,129
1986,2.125984251968504,127
1987,2.32967032967033,91
1988,2.0980392156862746,51
1989,1.4666666666666666,15
1990,1.6875,16
1991,2.702928870292887,239
1992,2.112781954887218,133
1993,1.8969072164948453,97
1994,3.6842767295597483,795
1995,2.423076923076923,182
1996,1.8303571428571428,112
1997,3.9559322033898305,885
1998,1.7699115044247788,113
1999,2.748031496062992,127
2000,3.8869084204056548,1627
2001,3.5450049455984174,1011
2002,3.254364089775561,802
2003,3.268041237113402,776
2004,2.513440860215054,372
2005,3.4972067039106145,716
2006,3.5615462868769074,983
2007,2.6769230769230767,65
2008,2.533333333333333,15
2009,3.518957345971564,422
2010,4.082474226804123,388
2011,3.3436960276338517,1158
2012,3.2421602787456445,1148
2013,3.454983922829582,622
2014,3.1777777777777776,180
2015,3.4526315789473685,380
2016,2.6605504587155964,109
2017,2.9876543209876543,162
2018,3.738539898132428,589
2019,4.560509554140127,628
2020,3.9715394566623545,773
2021,3.356147021546261,789
2022,3.531496062992126,254
2023,3.3449612403100777,774
2024,3.3175675675675675,148
2025,3.3438914027149322,221
2026,2.68944099378882,161
2027,2.449612403100775,129
2028,4.337353938937053,2653
2029,3.6710526315789473,76
2031,3.027027027027027,37
2032,2.925,40
2033,3.165,200
2034,2.772881355932203,295
2035,3.1052631578947367,57
2036,2.21875,96
2037,3.537037037037037,54
2038,2.904040404040404,198
2039,1.0,1
2040,2.9453125,128
2041,2.668965517241379,145
2042,2.6321243523316062,193
2043,3.2721518987341773,158
2044,2.5384615384615383,52
2045,3.4545454545454546,55
2046,3.466417910447761,536
2047,3.1818181818181817,22
2048,3.49618320610687,131
2049,3.324324324324324,37
2050,2.5384615384615383,104
2051,2.5544554455445545,101
2052,2.8688524590163933,183
2053,2.257217847769029,381
2054,2.9330143540669855,1045
2055,2.8333333333333335,42
2056,3.5,18
2057,3.340659340659341,91
2058,3.6082603254067585,799
2059,3.283582089552239,268
2060,2.9945355191256833,183
2061,3.5714285714285716,7
2062,3.2,70
2063,2.5,8
2064,4.0739348370927315,798
2065,3.5991649269311066,479
2066,4.150943396226415,106
2067,4.065602836879433,564
2068,3.8828125,128
2069,3.7857142857142856,140
2070,3.9053030303030303,264
2071,3.9298245614035086,171
2072,2.910891089108911,303
2073,3.6666666666666665,66
2074,3.5238095238095237,21
2075,3.740740740740741,81
2076,3.7629969418960245,654
2077,3.4935064935064934,154
2078,3.816265060240964,664
2079,3.5714285714285716,14
2080,3.8043981481481484,864
2081,3.756521739130435,1035
2082,2.886426592797784,361
2083,3.6068702290076335,262
2084,3.129032258064516,93
2085,3.5964601769911506,565
2086,3.5517241379310347,29
2087,3.65993265993266,594
2088,2.59447983014862,471
2089,3.196652719665272,239
2090,3.4738955823293174,249
2091,2.849462365591398,186
2092,2.4355828220858897,163
2093,2.851449275362319,276
2094,3.108695652173913,736
2095,2.9734513274336285,113
2096,3.710371819960861,511
2097,3.488262910798122,213
2098,3.1447368421052633,76
2099,3.6018099547511313,221
2100,3.4307824591573515,1163
2101,3.533333333333333,15
2102,3.3857868020304567,197
2103,3.081081081081081,37
2104,3.339622641509434,53
2105,3.3556701030927836,970
2106,3.2972972972972974,185
2107,2.6884422110552766,199
2108,3.7066666666666666,825
2109,3.743455497382199,573
2110,3.2643051771117166,367
2111,3.2275641025641026,312
2112,3.4884393063583814,346
2113,2.151898734177215,79
2114,3.6875,256
2115,3.676131322094055,1127
2116,3.3333333333333335,438
2117,3.7194244604316546,278
2118,3.7024793388429753,363
2119,2.272108843537415,147
2120,2.9421487603305785,242
2121,2.730612244897959,245
2122,2.4463519313304722,233
2123,2.869767441860465,215
2124,3.169467787114846,714
2125,3.7139423076923075,416
2126,2.7454545454545456,495
2127,3.5,4
2128,3.32,25
2129,3.75,8
2130,3.8322368421052633,304
2131,3.7333333333333334,30
2132,4.074074074074074,297
2133,3.2754158964879854,541
2134,3.4235294117647057,510
2135,3.2016806722689077,238
2136,3.1486486486486487,222
2137,3.8229376257545273,497
2138,3.8426229508196723,305
2139,3.850948509485095,369
2140,3.652112676056338,710
2141,3.4282178217821784,404
2142,2.8308457711442787,201
2143,3.2704225352112677,355
2144,3.710709318497914,719
2145,3.3665223665223665,693
2146,3.1107954545454546,352
2147,2.54978354978355,231
2148,2.8855421686746987,166
2149,2.2524271844660193,103
2150,3.726618705035971,695
2151,3.171875,128
2152,2.1159420289855073,69
2153,1.9965277777777777,288
2154,2.7857142857142856,140
2155,3.3146067415730336,267
2156,3.7777777777777777,9
2157,3.25,20
2158,2.6,20
2159,3.4794520547945207,219
2160,3.818820224719101,712
2161,3.6051502145922747,699
2162,2.4124293785310735,177
2163,2.6067961165048543,206
2164,2.05,20
2165,3.376146788990826,109
2166,3.5208333333333335,144
2167,3.477132262051916,809
2168,3.0759493670886076,79
2169,2.6769230769230767,130
2170,2.5528455284552845,123
2171,3.688775510204082,196
2172,3.25,4
2173,3.5636363636363635,110
2174,3.5678929765886287,1495
2175,3.8333333333333335,18
2176,3.8952879581151834,191
2177,3.216867469879518,83
2178,3.663157894736842,95
2179,3.1538461538461537,39
2180,3.3275862068965516,58
2181,3.5677966101694913,118
2182,3.5816326530612246,98
2183,3.9329608938547485,179
2184,3.598639455782313,147
2185,3.588235294117647,17
2186,4.304979253112033,482
2187,3.576923076923077,26
2188,2.7644787644787643,259
2189,3.7142857142857144,21
2190,2.8461538461538463,52
2191,2.8,10
2192,3.2857142857142856,7
2193,3.4962593516209477,802
2194,4.007985803016859,1127
2195,3.0074074074074075,135
2196,2.4444444444444446,27
2197,4.181818181818182,11
2198,4.0,2
2200,2.5,8
2201,3.4,20
2202,3.943661971830986,213
2203,4.2703862660944205,233
2204,3.8202247191011236,89
2205,3.515151515151515,33
2206,4.0119760479041915,167
2207,2.875,8
2208,4.185929648241206,199
2209,3.3,10
2210,3.7037037037037037,54
2211,3.526315789473684,19
2212,3.8359375,128
2213,1.0,1
2214,3.0,1
2215,3.5,12
2217,1.0,1
2218,2.0,1
2219,3.4,10
2221,3.090909090909091,11
2223,3.3333333333333335,3
2226,3.0,1
2227,3.5238095238095237,21
2231,3.608695652173913,345
2232,3.467811158798283,233
2233,1.6,5
2234,1.875,8
2235,2.0,1
2236,3.608910891089109,202
2237,3.590909090909091,44
2238,3.831168831168831,77
2239,3.7422680412371134,97
2240,3.508403361344538,238
2241,2.7751937984496124,129
2242,2.5,6
2243,3.747782002534854,789
2244,1.8571428571428572,7
2245,3.414396887159533,514
2246,2.7142857142857144,14
2247,3.0931506849315067,365
2248,4.017505470459518,914
2249,3.192468619246862,239
2250,3.1451612903225805,62
2251,3.5,2
2252,3.0161290322580645,186
2253,2.5636363636363635,440
2254,2.0,1
2255,2.607594936708861,79
2256,2.375,24
2257,2.9411764705882355,17
2258,3.0,2
2259,2.716417910447761,201
2260,2.795918367346939,49
2261,3.329192546583851,161
2262,3.1564417177914113,326
2263,3.1028571428571428,175
2264,2.5903614457831323,83
2265,2.0,83
2266,2.871794871794872,195
2267,2.945945945945946,74
2268,3.93119698397738,1061
2269,2.737327188940092,217
2271,3.289473684210526,76
2272,3.455357142857143,112
2273,3.5661881977671452,627
2275,3.3661971830985915,71
2276,3.7142857142857144,70
2277,2.0,1
2278,3.5272952853598016,806
2279,2.7168141592920354,226
2280,3.432,125
2281,3.4545454545454546,11
2282,3.518987341772152,316
2283,2.918032786885246,61
2284,3.7906976744186047,43
2285,3.888888888888889,54
2286,2.511627906976744,43
2287,3.4392857142857145,280
2288,3.785425101214575,741
2289,3.96319018404908,978
2290,3.28099173553719,121
2291,3.5926680244399187,1473
2292,2.5,20
2293,3.24,25
2294,3.483720930232558,645
2295,3.810810810810811,74
2296,2.3819444444444446,144
2297,3.1070422535211266,355
2298,1.8666666666666667,15
2299,3.75,4
2300,4.144376899696049,658
2301,3.5902964959568733,371
2302,3.7845303867403315,1086
2303,3.92,325
2304,3.5714285714285716,7
2305,3.48,25
2306,2.488888888888889,90
2307,2.6315789473684212,38
2308,2.0,1
2309,4.5,2
2310,3.798507462686567,134
2311,3.4170212765957446,470
2312,3.8277945619335347,331
2313,4.013129102844639,457
2314,3.1346153846153846,104
2315,2.36734693877551,147
2316,2.983050847457627,236
2317,2.625,8
2318,3.903125,320
2320,3.106951871657754,187
2321,3.6968911917098444,1158
2322,2.9310344827586206,290
2323,3.942857142857143,35
2324,4.329861111111111,1152
2325,3.134453781512605,119
2326,3.0,12
2327,2.85,100
2328,2.8497109826589595,173
2329,4.2265625,640
2330,4.163043478260869,92
2331,3.223463687150838,179
2332,3.25,8
2333,3.8131487889273354,578
2334,3.1243523316062176,386
2335,2.926190476190476,420
2336,4.029850746268656,938
2337,3.2063492063492065,126
2338,2.2033898305084745,295
2339,2.925925925925926,27
2340,3.252906976744186,344
2341,3.272727272727273,44
2342,3.727272727272727,11
2343,2.0,2
2344,3.4228855721393034,201
2345,3.372093023255814,43
2346,3.3066666666666666,300
2347,3.736842105263158,95
2348,3.5526315789473686,304
2349,3.6107784431137726,167
2350,2.789473684210526,19
2351,4.207207207207207,111
2352,3.8747016706443915,838
2353,3.687246963562753,988
2354,2.780141843971631,141
2355,3.854374633000587,1703
2356,2.8958333333333335,96
2357,4.283720930232558,215
2358,4.0,4
2359,3.879089615931721,703
2360,4.3076923076923075,117
2361,3.240506329113924,158
2362,2.849056603773585,53
2363,3.318936877076412,301
2364,2.7768595041322315,121
2365,2.7720588235294117,136
2366,3.6560846560846563,756
2367,2.7572815533980584,309
2368,1.6896551724137931,58
2369,2.954761904761905,840
2370,3.5140845070422535,142
2371,3.5943238731218696,599
2372,2.966386554621849,238
2373,2.4814814814814814,189
2374,2.930327868852459,244
2375,2.8923444976076556,418
2376,3.267692307692308,325
2377,2.9453551912568305,183
2378,2.997578692493947,413
2379,2.3866666666666667,225
2380,2.0306122448979593,196
2381,1.9137931034482758,174
2382,1.7666666666666666,150
2383,1.657718120805369,149
2384,3.2906309751434035,523
2385,2.5753424657534247,146
2386,1.9661016949152543,59
2387,2.774193548387097,217
2388,3.466666666666667,15
2389,2.6515151515151514,264
2390,3.690909090909091,330
2391,3.751677852348993,745
2392,2.234146341463415,205
2393,3.34820322180917,807
2394,3.5716753022452505,579
2395,3.8409836065573773,1220
2396,4.127479949345715,2369
2397,3.3043478260869565,23
2398,3.960526315789474,380
2399,2.6681614349775784,223
2400,2.86046511627907,43
2401,3.769230769230769,312
2402,2.825436408977556,401
2403,3.5717884130982367,397
2404,2.3421926910299002,301
2405,3.163447251114413,673
2406,3.6892193308550185,1345
2407,3.5377733598409544,1006
2408,2.528957528957529,259
2409,3.1775280898876406,445
2410,2.8753117206982544,401
2411,2.6453333333333333,375
2412,2.102189781021898,274
2413,3.2483069977426635,443
2414,3.390501319261214,379
2415,2.8,15
2416,3.1497175141242937,354
2417,2.945945945945946,74
2418,3.0727272727272728,110
2419,3.2028985507246377,69
2420,3.417849898580122,493
2421,2.6771488469601676,477
2422,2.1223776223776225,286
2423,3.588349514563107,515
2424,3.380668257756563,838
2425,3.6206896551724137,58
2426,2.962962962962963,27
2427,3.398505603985056,803
2428,2.7777777777777777,513
2429,2.827777777777778,180
2430,3.111111111111111,144
2431,3.1371308016877637,474
2432,3.136986301369863,146
2433,3.3594771241830066,612
2434,3.6333333333333333,60
2435,3.080808080808081,99
2436,3.5901639344262297,122
2437,3.6470588235294117,85
2438,4.0,1
2439,3.611111111111111,198
2440,3.3617021276595747,47
2441,3.0384615384615383,26
2442,3.825,160
2443,3.5952380952380953,126
2444,4.0,5
2445,2.7972972972972974,74
2446,2.5396825396825395,63
2447,3.0601503759398496,266
2448,2.3492063492063493,189
2449,1.53125,32
2450,2.0990783410138247,434
